parents,has_nurs,form_st,children,housing,health,target
usual,proper,incomplete,more,convenient,not_recom,not_recom
usual,proper,incomplete,more,convenient,recommended,very_recom
usual,proper,incomplete,more,convenient,priority,priority
usual,proper,incomplete,more,convenient,not_recom,not_recom
usual,proper,incomplete,more,convenient,recommended,priority
usual,proper,incomplete,more,convenient,priority,priority
usual,proper,incomplete,more,convenient,not_recom,not_recom
usual,proper,incomplete,more,convenient,recommended,priority
usual,proper,incomplete,more,convenient,priority,priority
usual,proper,incomplete,more,convenient,not_recom,not_recom
usual,proper,incomplete,more,convenient,recommended,priority
usual,proper,incomplete,more,convenient,priority,priority
usual,proper,incomplete,more,convenient,not_recom,not_recom
usual,proper,incomplete,more,convenient,recommended,priority
usual,proper,incomplete,more,convenient,priority,priority
usual,proper,incomplete,more,convenient,not_recom,not_recom
usual,proper,incomplete,more,less_conv,recommended,priority
usual,proper,incomplete,more,less_conv,priority,priority
usual,proper,incomplete,more,less_conv,not_recom,not_recom
usual,proper,incomplete,more,less_conv,recommended,priority
usual,proper,incomplete,more,less_conv,priority,priority
usual,proper,incomplete,more,less_conv,not_recom,not_recom
usual,proper,incomplete,more,less_conv,recommended,priority
usual,proper,incomplete,more,less_conv,priority,priority
usual,proper,incomplete,more,less_conv,not_recom,not_recom
usual,proper,incomplete,more,less_conv,recommended,priority
usual,proper,incomplete,more,less_conv,priority,priority
usual,proper,incomplete,more,less_conv,not_recom,not_recom
usual,proper,incomplete,more,less_conv,recommended,priority
usual,proper,incomplete,more,less_conv,priority,priority
usual,proper,incomplete,more,less_conv,not_recom,not_recom
usual,proper,incomplete,more,less_conv,recommended,priority
usual,proper,incomplete,more,less_conv,priority,priority
usual,proper,incomplete,more,less_conv,not_recom,not_recom
usual,proper,incomplete,more,critical,recommended,priority
usual,proper,incomplete,more,critical,priority,priority
usual,proper,incomplete,more,critical,not_recom,not_recom
usual,proper,incomplete,more,critical,recommended,priority
usual,proper,incomplete,more,critical,priority,priority
usual,proper,incomplete,more,critical,not_recom,not_recom
usual,proper,incomplete,more,critical,recommended,priority
usual,proper,incomplete,more,critical,priority,priority
usual,proper,incomplete,more,critical,not_recom,not_recom
usual,proper,incomplete,more,critical,recommended,priority
usual,proper,incomplete,more,critical,priority,priority
usual,proper,incomplete,more,critical,not_recom,not_recom
usual,proper,incomplete,more,critical,recommended,priority
usual,proper,incomplete,more,critical,priority,priority
usual,proper,incomplete,more,critical,not_recom,not_recom
usual,proper,incomplete,more,critical,recommended,priority
usual,proper,incomplete,more,critical,priority,priority
usual,proper,incomplete,more,critical,not_recom,not_recom
usual,proper,foster,1,convenient,recommended,very_recom
usual,proper,foster,1,convenient,priority,priority
usual,proper,foster,1,convenient,not_recom,not_recom
usual,proper,foster,1,convenient,recommended,very_recom
usual,proper,foster,1,convenient,priority,priority
usual,proper,foster,1,convenient,not_recom,not_recom
usual,proper,foster,1,convenient,recommended,priority
usual,proper,foster,1,convenient,priority,priority
usual,proper,foster,1,convenient,not_recom,not_recom
usual,proper,foster,1,convenient,recommended,priority
usual,proper,foster,1,convenient,priority,priority
usual,proper,foster,1,convenient,not_recom,not_recom
usual,proper,foster,1,convenient,recommended,priority
usual,proper,foster,1,convenient,priority,priority
usual,proper,foster,1,convenient,not_recom,not_recom
usual,proper,foster,1,convenient,recommended,priority
usual,proper,foster,1,convenient,priority,priority
usual,proper,foster,1,convenient,not_recom,not_recom
usual,proper,foster,1,less_conv,recommended,priority
usual,proper,foster,1,less_conv,priority,priority
usual,proper,foster,1,less_conv,not_recom,not_recom
usual,proper,foster,1,less_conv,recommended,priority
usual,proper,foster,1,less_conv,priority,priority
usual,proper,foster,1,less_conv,not_recom,not_recom
usual,proper,foster,1,less_conv,recommended,priority
usual,proper,foster,1,less_conv,priority,priority
usual,proper,foster,1,less_conv,not_recom,not_recom
usual,proper,foster,1,less_conv,recommended,priority
usual,proper,foster,1,less_conv,priority,priority
usual,proper,foster,1,less_conv,not_recom,not_recom
usual,proper,foster,1,less_conv,recommended,priority
usual,proper,foster,1,less_conv,priority,priority
usual,proper,foster,1,less_conv,not_recom,not_recom
usual,proper,foster,1,less_conv,recommended,priority
usual,proper,foster,1,less_conv,priority,priority
usual,proper,foster,1,less_conv,not_recom,not_recom
usual,proper,foster,1,critical,recommended,priority
usual,proper,foster,1,critical,priority,priority
usual,proper,foster,1,critical,not_recom,not_recom
usual,proper,foster,1,critical,recommended,priority
usual,proper,foster,1,critical,priority,priority
usual,proper,foster,1,critical,not_recom,not_recom
usual,proper,foster,1,critical,recommended,priority
usual,proper,foster,1,critical,priority,priority
usual,proper,foster,1,critical,not_recom,not_recom
usual,proper,foster,1,critical,recommended,priority
usual,proper,foster,1,critical,priority,priority
usual,proper,foster,1,critical,not_recom,not_recom
usual,proper,foster,1,critical,recommended,priority
usual,proper,foster,1,critical,priority,priority
usual,proper,foster,1,critical,not_recom,not_recom
usual,proper,foster,1,critical,recommended,priority
usual,proper,foster,1,critical,priority,priority
usual,proper,foster,1,critical,not_recom,not_recom
usual,proper,foster,2,convenient,recommended,very_recom
usual,proper,foster,2,convenient,priority,priority
usual,proper,foster,2,convenient,not_recom,not_recom
usual,proper,foster,2,convenient,recommended,very_recom
usual,proper,foster,2,convenient,priority,priority
usual,proper,foster,2,convenient,not_recom,not_recom
usual,proper,foster,2,convenient,recommended,priority
usual,proper,foster,2,convenient,priority,priority
usual,proper,foster,2,convenient,not_recom,not_recom
usual,proper,foster,2,convenient,recommended,priority
usual,proper,foster,2,convenient,priority,priority
usual,proper,foster,2,convenient,not_recom,not_recom
usual,proper,foster,2,convenient,recommended,priority
usual,proper,foster,2,convenient,priority,priority
usual,proper,foster,2,convenient,not_recom,not_recom
usual,proper,foster,2,convenient,recommended,priority
usual,proper,foster,2,convenient,priority,priority
usual,proper,foster,2,convenient,not_recom,not_recom
usual,proper,foster,2,less_conv,recommended,priority
usual,proper,foster,2,less_conv,priority,priority
usual,proper,foster,2,less_conv,not_recom,not_recom
usual,proper,foster,2,less_conv,recommended,priority
usual,proper,foster,2,less_conv,priority,priority
usual,proper,foster,2,less_conv,not_recom,not_recom
usual,proper,foster,2,less_conv,recommended,priority
usual,proper,foster,2,less_conv,priority,priority
usual,proper,foster,2,less_conv,not_recom,not_recom
usual,proper,foster,2,less_conv,recommended,priority
usual,proper,foster,2,less_conv,priority,priority
usual,proper,foster,2,less_conv,not_recom,not_recom
usual,proper,foster,2,less_conv,recommended,priority
usual,proper,foster,2,less_conv,priority,priority
usual,proper,foster,2,less_conv,not_recom,not_recom
usual,proper,foster,2,less_conv,recommended,priority
usual,proper,foster,2,less_conv,priority,priority
usual,proper,foster,2,less_conv,not_recom,not_recom
usual,proper,foster,2,critical,recommended,priority
usual,proper,foster,2,critical,priority,priority
usual,proper,foster,2,critical,not_recom,not_recom
usual,proper,foster,2,critical,recommended,priority
usual,proper,foster,2,critical,priority,priority
usual,proper,foster,2,critical,not_recom,not_recom
usual,proper,foster,2,critical,recommended,priority
usual,proper,foster,2,critical,priority,priority
usual,proper,foster,2,critical,not_recom,not_recom
usual,proper,foster,2,critical,recommended,priority
usual,proper,foster,2,critical,priority,priority
usual,proper,foster,2,critical,not_recom,not_recom
usual,proper,foster,2,critical,recommended,priority
usual,proper,foster,2,critical,priority,priority
usual,proper,foster,2,critical,not_recom,not_recom
usual,proper,foster,2,critical,recommended,priority
usual,proper,foster,2,critical,priority,priority
usual,proper,foster,2,critical,not_recom,not_recom
usual,proper,foster,3,convenient,recommended,very_recom
usual,proper,foster,3,convenient,priority,priority
usual,proper,foster,3,convenient,not_recom,not_recom
usual,proper,foster,3,convenient,recommended,very_recom
usual,proper,foster,3,convenient,priority,priority
usual,proper,foster,3,convenient,not_recom,not_recom
usual,proper,foster,3,convenient,recommended,priority
usual,proper,foster,3,convenient,priority,priority
usual,proper,foster,3,convenient,not_recom,not_recom
usual,proper,foster,3,convenient,recommended,priority
usual,proper,foster,3,convenient,priority,priority
usual,proper,foster,3,convenient,not_recom,not_recom
usual,proper,foster,3,convenient,recommended,priority
usual,proper,foster,3,convenient,priority,priority
usual,proper,foster,3,convenient,not_recom,not_recom
usual,proper,foster,3,convenient,recommended,priority
usual,proper,foster,3,convenient,priority,priority
usual,proper,foster,3,convenient,not_recom,not_recom
usual,proper,foster,3,less_conv,recommended,priority
usual,proper,foster,3,less_conv,priority,priority
usual,proper,foster,3,less_conv,not_recom,not_recom
usual,proper,foster,3,less_conv,recommended,priority
usual,proper,foster,3,less_conv,priority,priority
usual,proper,foster,3,less_conv,not_recom,not_recom
usual,proper,foster,3,less_conv,recommended,priority
usual,proper,foster,3,less_conv,priority,priority
usual,proper,foster,3,less_conv,not_recom,not_recom
usual,proper,foster,3,less_conv,recommended,priority
usual,proper,foster,3,less_conv,priority,priority
usual,proper,foster,3,less_conv,not_recom,not_recom
usual,proper,foster,3,less_conv,recommended,priority
usual,proper,foster,3,less_conv,priority,priority
usual,proper,foster,3,less_conv,not_recom,not_recom
usual,proper,foster,3,less_conv,recommended,priority
usual,proper,foster,3,less_conv,priority,priority
usual,proper,foster,3,less_conv,not_recom,not_recom
usual,proper,foster,3,critical,recommended,priority
usual,proper,foster,3,critical,priority,priority
usual,proper,foster,3,critical,not_recom,not_recom
usual,proper,foster,3,critical,recommended,priority
usual,proper,foster,3,critical,priority,priority
usual,proper,foster,3,critical,not_recom,not_recom
usual,proper,foster,3,critical,recommended,priority
usual,proper,foster,3,critical,priority,priority
usual,proper,foster,3,critical,not_recom,not_recom
usual,proper,foster,3,critical,recommended,priority
usual,proper,foster,3,critical,priority,priority
usual,proper,foster,3,critical,not_recom,not_recom
usual,proper,foster,3,critical,recommended,priority
